-1.000000000000000000e+00,7.399999999999999911e-01,-1.000000000000000000e+00,2.959999999999999853e-01,nan
-9.991999999999999771e-01,7.399999999999999911e-01,-9.991999999999999771e-01,3.119999999999999996e-01,nan
-9.983999999999999542e-01,7.199999999999999734e-01,-9.983999999999999542e-01,3.119999999999999996e-01,nan
-9.976000000000000423e-01,6.999999999999999556e-01,-9.976000000000000423e-01,3.039999999999999925e-01,nan
-9.968000000000000194e-01,6.400000000000000133e-01,-9.968000000000000194e-01,3.200000000000000067e-01,nan
-9.959999999999999964e-01,6.199999999999999956e-01,-9.959999999999999964e-01,3.119999999999999996e-01,nan
-9.951999999999999735e-01,6.199999999999999956e-01,-9.951999999999999735e-01,3.200000000000000067e-01,nan
-9.943999999999999506e-01,5.799999999999999600e-01,-9.943999999999999506e-01,3.200000000000000067e-01,nan
-9.936000000000000387e-01,5.200000000000000178e-01,-9.936000000000000387e-01,3.119999999999999996e-01,nan
-9.928000000000000158e-01,4.600000000000000200e-01,-9.928000000000000158e-01,3.119999999999999996e-01,nan
-9.919999999999999929e-01,3.400000000000000244e-01,-9.919999999999999929e-01,2.959999999999999853e-01,nan
-9.911999999999999700e-01,2.800000000000000266e-01,-9.911999999999999700e-01,2.959999999999999853e-01,nan
-9.903999999999999471e-01,2.600000000000000089e-01,-9.903999999999999471e-01,2.959999999999999853e-01,nan
-9.896000000000000352e-01,1.799999999999999933e-01,-9.896000000000000352e-01,2.879999999999999782e-01,nan
-9.888000000000000123e-01,1.000000000000000056e-01,-9.888000000000000123e-01,2.800000000000000266e-01,nan
-9.879999999999999893e-01,4.000000000000000083e-02,-9.879999999999999893e-01,2.640000000000000124e-01,nan
-9.871999999999999664e-01,-2.000000000000000042e-02,-9.871999999999999664e-01,2.560000000000000053e-01,nan
-9.864000000000000545e-01,-8.000000000000000167e-02,-9.864000000000000545e-01,2.399999999999999911e-01,nan
-9.856000000000000316e-01,-1.400000000000000133e-01,-9.856000000000000316e-01,2.320000000000000118e-01,nan
-9.848000000000000087e-01,-2.000000000000000111e-01,-9.848000000000000087e-01,2.159999999999999976e-01,nan
-9.839999999999999858e-01,-2.600000000000000089e-01,-9.839999999999999858e-01,2.000000000000000111e-01,nan
-9.831999999999999629e-01,-3.200000000000000067e-01,-9.831999999999999629e-01,1.839999999999999969e-01,nan
-9.824000000000000510e-01,-3.800000000000000044e-01,-9.824000000000000510e-01,1.519999999999999962e-01,nan
-9.816000000000000281e-01,-4.400000000000000022e-01,-9.816000000000000281e-01,1.360000000000000098e-01,nan
-9.808000000000000052e-01,-4.600000000000000200e-01,-9.808000000000000052e-01,1.199999999999999956e-01,nan
-9.799999999999999822e-01,-4.600000000000000200e-01,-9.799999999999999822e-01,1.120000000000000023e-01,nan
-9.791999999999999593e-01,-5.000000000000000000e-01,-9.791999999999999593e-01,9.600000000000000200e-02,nan
-9.784000000000000474e-01,-5.400000000000000355e-01,-9.784000000000000474e-01,7.199999999999999456e-02,nan
-9.776000000000000245e-01,-5.600000000000000533e-01,-9.776000000000000245e-01,4.800000000000000100e-02,nan
-9.768000000000000016e-01,-5.799999999999999600e-01,-9.768000000000000016e-01,2.400000000000000050e-02,nan
-9.759999999999999787e-01,-5.999999999999999778e-01,-9.759999999999999787e-01,0.000000000000000000e+00,nan
-9.751999999999999558e-01,-6.400000000000000133e-01,-9.751999999999999558e-01,-4.000000000000000083e-02,nan
-9.744000000000000439e-01,-6.600000000000000311e-01,-9.744000000000000439e-01,-6.400000000000000133e-02,nan
-9.736000000000000210e-01,-6.800000000000000488e-01,-9.736000000000000210e-01,-8.799999999999999489e-02,nan
-9.727999999999999980e-01,-6.600000000000000311e-01,-9.727999999999999980e-01,-9.600000000000000200e-02,nan
-9.719999999999999751e-01,-6.600000000000000311e-01,-9.719999999999999751e-01,-1.120000000000000023e-01,nan
-9.711999999999999522e-01,-6.600000000000000311e-01,-9.711999999999999522e-01,-1.360000000000000098e-01,nan
-9.704000000000000403e-01,-6.999999999999999556e-01,-9.704000000000000403e-01,-1.680000000000000104e-01,nan
-9.696000000000000174e-01,-6.999999999999999556e-01,-9.696000000000000174e-01,-1.839999999999999969e-01,nan
-9.687999999999999945e-01,-6.999999999999999556e-01,-9.687999999999999945e-01,-2.000000000000000111e-01,nan
-9.679999999999999716e-01,-6.800000000000000488e-01,-9.679999999999999716e-01,-2.159999999999999976e-01,nan
-9.671999999999999487e-01,-6.999999999999999556e-01,-9.671999999999999487e-01,-2.240000000000000047e-01,nan
-9.664000000000000368e-01,-6.800000000000000488e-01,-9.664000000000000368e-01,-2.399999999999999911e-01,nan
-9.656000000000000139e-01,-6.800000000000000488e-01,-9.656000000000000139e-01,-2.479999999999999982e-01,nan
-9.647999999999999909e-01,-6.600000000000000311e-01,-9.647999999999999909e-01,-2.479999999999999982e-01,nan
-9.639999999999999680e-01,-6.199999999999999956e-01,-9.639999999999999680e-01,-2.560000000000000053e-01,nan
-9.631999999999999451e-01,-6.400000000000000133e-01,-9.631999999999999451e-01,-2.640000000000000124e-01,nan
-9.624000000000000332e-01,-6.199999999999999956e-01,-9.624000000000000332e-01,-2.800000000000000266e-01,nan
-9.616000000000000103e-01,-5.999999999999999778e-01,-9.616000000000000103e-01,-2.879999999999999782e-01,nan
-9.607999999999999874e-01,-5.200000000000000178e-01,-9.607999999999999874e-01,-2.959999999999999853e-01,nan
-9.599999999999999645e-01,-5.000000000000000000e-01,-9.599999999999999645e-01,-2.959999999999999853e-01,nan
-9.592000000000000526e-01,-4.600000000000000200e-01,-9.592000000000000526e-01,-2.959999999999999853e-01,nan
-9.584000000000000297e-01,-4.199999999999999845e-01,-9.584000000000000297e-01,-2.959999999999999853e-01,nan
-9.576000000000000068e-01,-4.199999999999999845e-01,-9.576000000000000068e-01,-2.879999999999999782e-01,nan
-9.567999999999999838e-01,-3.800000000000000044e-01,-9.567999999999999838e-01,-2.879999999999999782e-01,nan
-9.559999999999999609e-01,-3.200000000000000067e-01,-9.559999999999999609e-01,-2.879999999999999782e-01,nan
-9.552000000000000490e-01,-2.399999999999999911e-01,-9.552000000000000490e-01,-2.959999999999999853e-01,nan
-9.544000000000000261e-01,-1.600000000000000033e-01,-9.544000000000000261e-01,-2.800000000000000266e-01,nan
-9.536000000000000032e-01,-1.000000000000000056e-01,-9.536000000000000032e-01,-2.879999999999999782e-01,nan
-9.527999999999999803e-01,-4.000000000000000083e-02,-9.527999999999999803e-01,-2.800000000000000266e-01,nan
-9.519999999999999574e-01,2.000000000000000042e-02,-9.519999999999999574e-01,-2.720000000000000195e-01,nan
-9.512000000000000455e-01,8.000000000000000167e-02,-9.512000000000000455e-01,-2.640000000000000124e-01,nan
-9.504000000000000226e-01,1.000000000000000056e-01,-9.504000000000000226e-01,-2.479999999999999982e-01,nan
-9.495999999999999996e-01,1.600000000000000033e-01,-9.495999999999999996e-01,-2.399999999999999911e-01,nan
-9.487999999999999767e-01,2.200000000000000011e-01,-9.487999999999999767e-01,-2.240000000000000047e-01,nan
-9.479999999999999538e-01,2.999999999999999889e-01,-9.479999999999999538e-01,-2.079999999999999905e-01,nan
-9.472000000000000419e-01,3.400000000000000244e-01,-9.472000000000000419e-01,-1.920000000000000040e-01,nan
-9.464000000000000190e-01,4.000000000000000222e-01,-9.464000000000000190e-01,-1.759999999999999898e-01,nan
-9.455999999999999961e-01,4.400000000000000022e-01,-9.455999999999999961e-01,-1.519999999999999962e-01,nan
-9.447999999999999732e-01,5.200000000000000178e-01,-9.447999999999999732e-01,-1.120000000000000023e-01,nan
-9.439999999999999503e-01,5.600000000000000533e-01,-9.439999999999999503e-01,-9.600000000000000200e-02,nan
-9.432000000000000384e-01,5.600000000000000533e-01,-9.432000000000000384e-01,-8.000000000000000167e-02,nan
-9.424000000000000155e-01,5.799999999999999600e-01,-9.424000000000000155e-01,-5.600000000000000117e-02,nan
-9.415999999999999925e-01,5.999999999999999778e-01,-9.415999999999999925e-01,-2.400000000000000050e-02,nan
-9.407999999999999696e-01,6.400000000000000133e-01,-9.407999999999999696e-01,8.000000000000000167e-03,nan
-9.399999999999999467e-01,6.400000000000000133e-01,-9.399999999999999467e-01,5.600000000000000117e-02,nan
