0.000000000000000000e+00,5.581395348837209225e-01,0.000000000000000000e+00,-3.508771929824561209e-01,nan
3.999999999999559464e-03,4.883720930232557933e-01,3.999999999999559464e-03,-3.157894736842105088e-01,nan
7.999999999999118927e-03,4.883720930232557933e-01,7.999999999999118927e-03,-3.157894736842105088e-01,nan
1.200000000000045475e-02,2.093023255813953321e-01,1.200000000000045475e-02,-3.333333333333333148e-01,nan
1.600000000000001421e-02,2.325581395348837455e-01,1.600000000000001421e-02,-3.333333333333333148e-01,nan
1.999999999999957367e-02,-2.093023255813953321e-01,1.999999999999957367e-02,-3.684210526315789824e-01,nan
2.399999999999913314e-02,-2.093023255813953321e-01,2.399999999999913314e-02,-3.508771929824561209e-01,nan
2.800000000000046896e-02,-6.511627906976744651e-01,2.800000000000046896e-02,-4.035087719298245390e-01,nan
3.200000000000002842e-02,-6.279069767441860517e-01,3.200000000000002842e-02,-4.035087719298245390e-01,nan
3.599999999999958789e-02,-8.372093023255813282e-01,3.599999999999958789e-02,-4.736842105263157632e-01,nan
3.999999999999914735e-02,-8.372093023255813282e-01,3.999999999999914735e-02,-4.736842105263157632e-01,nan
4.400000000000048317e-02,-8.837209302325581550e-01,4.400000000000048317e-02,-5.263157894736841813e-01,nan
4.800000000000004263e-02,-8.604651162790697416e-01,4.800000000000004263e-02,-5.087719298245614308e-01,nan
5.199999999999960210e-02,-7.441860465116278966e-01,5.199999999999960210e-02,-5.789473684210526550e-01,nan
5.599999999999916156e-02,-7.441860465116278966e-01,5.599999999999916156e-02,-5.614035087719297934e-01,nan
6.000000000000049738e-02,-6.279069767441860517e-01,6.000000000000049738e-02,-5.964912280701754055e-01,nan
6.400000000000005684e-02,-2.093023255813953321e-01,6.400000000000005684e-02,-5.614035087719297934e-01,nan
6.799999999999961631e-02,-2.325581395348837455e-01,6.799999999999961631e-02,-5.789473684210526550e-01,nan
7.199999999999917577e-02,1.395348837209302306e-01,7.199999999999917577e-02,-5.087719298245614308e-01,nan
7.600000000000051159e-02,1.395348837209302306e-01,7.600000000000051159e-02,-5.263157894736841813e-01,nan
8.000000000000007105e-02,4.186046511627906641e-01,8.000000000000007105e-02,-4.385964912280702066e-01,nan
8.399999999999963052e-02,3.953488372093023617e-01,8.399999999999963052e-02,-4.385964912280702066e-01,nan
8.799999999999918998e-02,5.116279069767442067e-01,8.799999999999918998e-02,-2.982456140350877027e-01,nan
9.200000000000052580e-02,4.883720930232557933e-01,9.200000000000052580e-02,-3.157894736842105088e-01,nan
9.600000000000008527e-02,2.558139534883721034e-01,9.600000000000008527e-02,-2.280701754385964786e-01,nan
9.999999999999964473e-02,2.790697674418604612e-01,9.999999999999964473e-02,-2.456140350877192846e-01,nan
1.039999999999992042e-01,-6.976744186046511531e-02,1.039999999999992042e-01,-1.578947368421052544e-01,nan
1.080000000000005400e-01,-4.651162790697674354e-02,1.080000000000005400e-01,-1.403508771929824483e-01,nan
1.120000000000000995e-01,-4.651162790697674909e-01,1.120000000000000995e-01,-1.754385964912280604e-01,nan
1.159999999999996589e-01,-4.651162790697674909e-01,1.159999999999996589e-01,-1.754385964912280604e-01,nan
1.199999999999992184e-01,-7.441860465116278966e-01,1.199999999999992184e-01,-2.982456140350877027e-01,nan
1.240000000000005542e-01,-7.209302325581395943e-01,1.240000000000005542e-01,-2.982456140350877027e-01,nan
1.280000000000001137e-01,-8.139534883720930258e-01,1.280000000000001137e-01,-4.385964912280702066e-01,nan
1.319999999999996732e-01,-7.674418604651163101e-01,1.319999999999996732e-01,-4.385964912280702066e-01,nan
1.359999999999992326e-01,-8.139534883720930258e-01,1.359999999999992326e-01,-6.140350877192982670e-01,nan
1.400000000000005684e-01,-7.906976744186047235e-01,1.400000000000005684e-01,-6.140350877192982670e-01,nan
1.440000000000001279e-01,-5.116279069767442067e-01,1.440000000000001279e-01,-7.192982456140351033e-01,nan
1.479999999999996874e-01,-5.348837209302326201e-01,1.479999999999996874e-01,-7.017543859649122417e-01,nan
1.519999999999992468e-01,-1.860465116279069742e-01,1.519999999999992468e-01,-7.192982456140351033e-01,nan
1.560000000000005826e-01,-1.860465116279069742e-01,1.560000000000005826e-01,-7.192982456140351033e-01,nan
1.600000000000001421e-01,1.162790697674418727e-01,1.600000000000001421e-01,-6.491228070175437681e-01,nan
1.639999999999997016e-01,1.162790697674418727e-01,1.639999999999997016e-01,-6.491228070175437681e-01,nan
1.679999999999992610e-01,3.255813953488372325e-01,1.679999999999992610e-01,-5.087719298245614308e-01,nan
1.720000000000005969e-01,3.488372093023255904e-01,1.720000000000005969e-01,-5.087719298245614308e-01,nan
1.760000000000001563e-01,2.558139534883721034e-01,1.760000000000001563e-01,-3.508771929824561209e-01,nan
1.799999999999997158e-01,2.790697674418604612e-01,1.799999999999997158e-01,-3.684210526315789824e-01,nan
1.839999999999992752e-01,1.162790697674418727e-01,1.839999999999992752e-01,-1.403508771929824483e-01,nan
1.880000000000006111e-01,1.162790697674418727e-01,1.880000000000006111e-01,-1.403508771929824483e-01,nan
1.920000000000001705e-01,0.000000000000000000e+00,1.920000000000001705e-01,-5.263157894736841813e-02,nan
1.959999999999997300e-01,-3.255813953488372325e-01,1.959999999999997300e-01,3.508771929824561209e-02,nan
1.999999999999992895e-01,-2.790697674418604612e-01,1.999999999999992895e-01,3.508771929824561209e-02,nan
2.040000000000006253e-01,-6.046511627906977493e-01,2.040000000000006253e-01,-7.017543859649122417e-02,nan
2.080000000000001847e-01,-5.813953488372093359e-01,2.080000000000001847e-01,-7.017543859649122417e-02,nan
2.119999999999997442e-01,-7.209302325581395943e-01,2.119999999999997442e-01,-2.982456140350877027e-01,nan
2.159999999999993037e-01,-7.441860465116278966e-01,2.159999999999993037e-01,-2.807017543859648967e-01,nan
2.200000000000006395e-01,-6.511627906976744651e-01,2.200000000000006395e-01,-5.087719298245614308e-01,nan
2.240000000000001990e-01,-6.744186046511627675e-01,2.240000000000001990e-01,-4.912280701754385692e-01,nan
2.279999999999997584e-01,-4.883720930232557933e-01,2.279999999999997584e-01,-6.842105263157894912e-01,nan
