0.000000000000000000e+00,-1.590909090909091161e-01,0.000000000000000000e+00,8.750000000000000000e-01,nan
9.999999999998898659e-04,-9.090909090909091161e-02,9.999999999998898659e-04,9.038461538461538547e-01,nan
1.999999999999779732e-03,-1.136363636363636465e-01,1.999999999999779732e-03,9.134615384615385469e-01,nan
3.000000000000113687e-03,-2.272727272727272790e-02,3.000000000000113687e-03,8.942307692307692735e-01,nan
4.000000000000003553e-03,-4.545454545454545581e-02,4.000000000000003553e-03,9.230769230769231282e-01,nan
4.999999999999893419e-03,0.000000000000000000e+00,4.999999999999893419e-03,9.230769230769231282e-01,nan
5.999999999999783284e-03,9.090909090909091161e-02,5.999999999999783284e-03,9.038461538461538547e-01,nan
7.000000000000117240e-03,6.818181818181817677e-02,7.000000000000117240e-03,9.230769230769231282e-01,nan
8.000000000000007105e-03,1.818181818181818232e-01,8.000000000000007105e-03,9.038461538461538547e-01,nan
8.999999999999896971e-03,1.590909090909091161e-01,8.999999999999896971e-03,9.230769230769231282e-01,nan
9.999999999999786837e-03,2.954545454545454697e-01,9.999999999999786837e-03,9.038461538461538547e-01,nan
1.100000000000012079e-02,2.727272727272727071e-01,1.100000000000012079e-02,9.134615384615385469e-01,nan
1.200000000000001066e-02,3.181818181818182323e-01,1.200000000000001066e-02,9.038461538461538547e-01,nan
1.299999999999990052e-02,4.318181818181818232e-01,1.299999999999990052e-02,8.750000000000000000e-01,nan
1.399999999999979039e-02,4.090909090909090606e-01,1.399999999999979039e-02,8.846153846153846922e-01,nan
1.500000000000012434e-02,5.454545454545454142e-01,1.500000000000012434e-02,8.557692307692307265e-01,nan
1.600000000000001421e-02,5.000000000000000000e-01,1.600000000000001421e-02,8.653846153846154188e-01,nan
1.699999999999990408e-02,5.681818181818182323e-01,1.699999999999990408e-02,8.557692307692307265e-01,nan
1.799999999999979394e-02,6.590909090909090606e-01,1.799999999999979394e-02,8.076923076923078204e-01,nan
1.900000000000012790e-02,6.590909090909090606e-01,1.900000000000012790e-02,8.269230769230768718e-01,nan
2.000000000000001776e-02,6.818181818181817677e-01,2.000000000000001776e-02,8.076923076923078204e-01,nan
2.099999999999990763e-02,7.727272727272728181e-01,2.099999999999990763e-02,7.500000000000000000e-01,nan
2.199999999999979750e-02,7.727272727272728181e-01,2.199999999999979750e-02,7.596153846153846922e-01,nan
2.300000000000013145e-02,8.409090909090909394e-01,2.300000000000013145e-02,7.019230769230768718e-01,nan
2.400000000000002132e-02,8.181818181818181213e-01,2.400000000000002132e-02,7.115384615384615641e-01,nan
2.499999999999991118e-02,8.863636363636363535e-01,2.499999999999991118e-02,6.538461538461539657e-01,nan
2.599999999999980105e-02,8.636363636363636465e-01,2.599999999999980105e-02,6.634615384615385469e-01,nan
2.700000000000013500e-02,9.318181818181817677e-01,2.700000000000013500e-02,6.346153846153846922e-01,nan
2.800000000000002487e-02,8.863636363636363535e-01,2.800000000000002487e-02,5.769230769230769829e-01,nan
2.899999999999991473e-02,9.090909090909091717e-01,2.899999999999991473e-02,5.865384615384615641e-01,nan
2.999999999999980460e-02,9.545454545454544748e-01,2.999999999999980460e-02,5.384615384615385469e-01,nan
3.100000000000013856e-02,9.318181818181817677e-01,3.100000000000013856e-02,5.384615384615385469e-01,nan
3.200000000000002842e-02,9.772727272727272929e-01,3.200000000000002842e-02,5.192307692307692735e-01,nan
3.299999999999991829e-02,9.318181818181817677e-01,3.299999999999991829e-02,4.807692307692308376e-01,nan
3.399999999999980815e-02,9.772727272727272929e-01,3.399999999999980815e-02,4.903846153846153633e-01,nan
3.500000000000014211e-02,9.772727272727272929e-01,3.500000000000014211e-02,4.711538461538462008e-01,nan
3.600000000000003197e-02,9.318181818181817677e-01,3.600000000000003197e-02,4.230769230769230727e-01,nan
3.699999999999992184e-02,9.545454545454544748e-01,3.699999999999992184e-02,4.423076923076923461e-01,nan
3.799999999999981171e-02,9.318181818181817677e-01,3.799999999999981171e-02,4.038461538461539102e-01,nan
3.900000000000014566e-02,9.545454545454544748e-01,3.900000000000014566e-02,4.134615384615384359e-01,nan
4.000000000000003553e-02,9.090909090909091717e-01,4.000000000000003553e-02,3.846153846153846367e-01,nan
4.099999999999992539e-02,9.318181818181817677e-01,4.099999999999992539e-02,3.942307692307692735e-01,nan
4.199999999999981526e-02,8.863636363636363535e-01,4.199999999999981526e-02,3.653846153846154188e-01,nan
4.300000000000014921e-02,9.090909090909091717e-01,4.300000000000014921e-02,3.846153846153846367e-01,nan
